id,city_id,roads_ratio,fold_id
SN5_roads_train_AOI_7_Moscow_PS-MS_chip479,AOI_7_Moscow,0.01144792899408284,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1319,AOI_7_Moscow,0.011469822485207101,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip742,AOI_7_Moscow,0.01154378698224852,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1176,AOI_7_Moscow,0.011705917159763313,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip198,AOI_7_Moscow,0.011737869822485206,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip674,AOI_7_Moscow,0.011862721893491125,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip34,AOI_7_Moscow,0.011955621301775148,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip246,AOI_7_Moscow,0.011963905325443787,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip746,AOI_7_Moscow,0.0125,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1344,AOI_7_Moscow,0.01258757396449704,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1040,AOI_7_Moscow,0.012674556213017751,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1259,AOI_7_Moscow,0.012783431952662723,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip985,AOI_7_Moscow,0.012840236686390533,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip840,AOI_7_Moscow,0.012910650887573965,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip285,AOI_7_Moscow,0.012913017751479289,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1075,AOI_7_Moscow,0.013075739644970415,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip242,AOI_7_Moscow,0.01308698224852071,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1009,AOI_7_Moscow,0.013171005917159763,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip839,AOI_7_Moscow,0.013289349112426036,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1156,AOI_7_Moscow,0.013606508875739646,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1004,AOI_7_Moscow,0.01365621301775148,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip797,AOI_7_Moscow,0.013824260355029585,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1123,AOI_7_Moscow,0.01387337278106509,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1034,AOI_7_Moscow,0.013990532544378698,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1098,AOI_7_Moscow,0.014059171597633136,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip587,AOI_7_Moscow,0.014068639053254438,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1122,AOI_7_Moscow,0.014080473372781064,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip376,AOI_7_Moscow,0.014206508875739645,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip58,AOI_7_Moscow,0.014207692307692308,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip520,AOI_7_Moscow,0.014456804733727811,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1015,AOI_7_Moscow,0.014484023668639052,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip69,AOI_7_Moscow,0.014690532544378698,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip251,AOI_7_Moscow,0.01474378698224852,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip878,AOI_7_Moscow,0.014818343195266271,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip473,AOI_7_Moscow,0.015084023668639054,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip771,AOI_7_Moscow,0.015257396449704141,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip423,AOI_7_Moscow,0.015413609467455621,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip564,AOI_7_Moscow,0.015425443786982249,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip425,AOI_7_Moscow,0.015572189349112427,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip99,AOI_7_Moscow,0.01574319526627219,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip295,AOI_7_Moscow,0.0157603550295858,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1321,AOI_7_Moscow,0.01587455621301775,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip329,AOI_7_Moscow,0.016066863905325444,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip5,AOI_7_Moscow,0.01607869822485207,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip550,AOI_7_Moscow,0.01623846153846154,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1323,AOI_7_Moscow,0.01626627218934911,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip393,AOI_7_Moscow,0.016271597633136094,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip411,AOI_7_Moscow,0.016476331360946745,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1335,AOI_7_Moscow,0.01692248520710059,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip0,AOI_7_Moscow,0.017017751479289942,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1342,AOI_7_Moscow,0.0173603550295858,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip302,AOI_7_Moscow,0.017538461538461537,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip105,AOI_7_Moscow,0.017618343195266273,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip308,AOI_7_Moscow,0.01766153846153846,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip697,AOI_7_Moscow,0.017679289940828402,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip808,AOI_7_Moscow,0.017694082840236686,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip656,AOI_7_Moscow,0.017736094674556214,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip776,AOI_7_Moscow,0.01802189349112426,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip546,AOI_7_Moscow,0.018157988165680473,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1179,AOI_7_Moscow,0.018205917159763312,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip495,AOI_7_Moscow,0.01829940828402367,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip728,AOI_7_Moscow,0.018359171597633134,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip307,AOI_7_Moscow,0.018558579881656805,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip647,AOI_7_Moscow,0.01862958579881657,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1113,AOI_7_Moscow,0.01868698224852071,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip372,AOI_7_Moscow,0.01886153846153846,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip269,AOI_7_Moscow,0.018916568047337278,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1343,AOI_7_Moscow,0.018989940828402368,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip278,AOI_7_Moscow,0.01899644970414201,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip498,AOI_7_Moscow,0.019136094674556212,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip287,AOI_7_Moscow,0.01919585798816568,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip827,AOI_7_Moscow,0.019255029585798816,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1043,AOI_7_Moscow,0.019315384615384616,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip123,AOI_7_Moscow,0.019357988165680472,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1093,AOI_7_Moscow,0.01939526627218935,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip944,AOI_7_Moscow,0.01939940828402367,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1068,AOI_7_Moscow,0.019803550295857987,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1212,AOI_7_Moscow,0.019894082840236686,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1347,AOI_7_Moscow,0.019976331360946745,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1239,AOI_7_Moscow,0.020232544378698224,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1188,AOI_7_Moscow,0.020307692307692308,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1102,AOI_7_Moscow,0.02036094674556213,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip978,AOI_7_Moscow,0.02040887573964497,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1253,AOI_7_Moscow,0.02049171597633136,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip446,AOI_7_Moscow,0.020611242603550295,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1024,AOI_7_Moscow,0.020614201183431952,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip193,AOI_7_Moscow,0.020897633136094676,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1233,AOI_7_Moscow,0.02104792899408284,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1069,AOI_7_Moscow,0.021141420118343194,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip605,AOI_7_Moscow,0.02135976331360947,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip122,AOI_7_Moscow,0.021398224852071004,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip654,AOI_7_Moscow,0.021445562130177516,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1245,AOI_7_Moscow,0.021489940828402367,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip964,AOI_7_Moscow,0.021510059171597633,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip897,AOI_7_Moscow,0.02185680473372781,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip360,AOI_7_Moscow,0.02200059171597633,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1310,AOI_7_Moscow,0.022065680473372783,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip46,AOI_7_Moscow,0.022196449704142012,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1181,AOI_7_Moscow,0.022385798816568048,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1094,AOI_7_Moscow,0.022428402366863904,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip958,AOI_7_Moscow,0.022852662721893492,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip298,AOI_7_Moscow,0.02288698224852071,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1080,AOI_7_Moscow,0.023098816568047336,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1217,AOI_7_Moscow,0.023238461538461538,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1120,AOI_7_Moscow,0.02331656804733728,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip951,AOI_7_Moscow,0.02336863905325444,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip203,AOI_7_Moscow,0.02337869822485207,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip635,AOI_7_Moscow,0.023611834319526626,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip813,AOI_7_Moscow,0.023611834319526626,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1108,AOI_7_Moscow,0.023724260355029586,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip476,AOI_7_Moscow,0.023727810650887575,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1027,AOI_7_Moscow,0.02394792899408284,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip976,AOI_7_Moscow,0.02404437869822485,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip437,AOI_7_Moscow,0.024327218934911243,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1079,AOI_7_Moscow,0.024510650887573964,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip731,AOI_7_Moscow,0.024607100591715975,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip948,AOI_7_Moscow,0.024676923076923075,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1199,AOI_7_Moscow,0.024685798816568048,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip309,AOI_7_Moscow,0.024788757396449704,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip81,AOI_7_Moscow,0.02489112426035503,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip947,AOI_7_Moscow,0.024894082840236687,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip35,AOI_7_Moscow,0.02490473372781065,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip321,AOI_7_Moscow,0.02498757396449704,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1242,AOI_7_Moscow,0.025228994082840236,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip645,AOI_7_Moscow,0.0253698224852071,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip330,AOI_7_Moscow,0.02550828402366864,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1206,AOI_7_Moscow,0.02582130177514793,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip407,AOI_7_Moscow,0.025897633136094673,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1246,AOI_7_Moscow,0.025945562130177516,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip822,AOI_7_Moscow,0.026120710059171597,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1255,AOI_7_Moscow,0.02624792899408284,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip153,AOI_7_Moscow,0.026314201183431953,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip650,AOI_7_Moscow,0.026637278106508875,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip509,AOI_7_Moscow,0.026697041420118344,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip63,AOI_7_Moscow,0.02671301775147929,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip72,AOI_7_Moscow,0.026866863905325444,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip166,AOI_7_Moscow,0.027049704142011834,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip818,AOI_7_Moscow,0.027097633136094673,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip424,AOI_7_Moscow,0.027128402366863907,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip586,AOI_7_Moscow,0.027301183431952664,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip192,AOI_7_Moscow,0.027337278106508874,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1215,AOI_7_Moscow,0.027354437869822484,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip223,AOI_7_Moscow,0.027557396449704143,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip6,AOI_7_Moscow,0.027588165680473373,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip237,AOI_7_Moscow,0.02766508875739645,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip97,AOI_7_Moscow,0.02788698224852071,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip61,AOI_7_Moscow,0.028087573964497042,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip418,AOI_7_Moscow,0.028101775147928994,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip932,AOI_7_Moscow,0.028105325443786983,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1189,AOI_7_Moscow,0.02818698224852071,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip283,AOI_7_Moscow,0.028207100591715977,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip264,AOI_7_Moscow,0.028330769230769232,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip106,AOI_7_Moscow,0.028468047337278108,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip549,AOI_7_Moscow,0.028653254437869823,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1311,AOI_7_Moscow,0.028714792899408283,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip37,AOI_7_Moscow,0.028741420118343197,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip290,AOI_7_Moscow,0.02878639053254438,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip112,AOI_7_Moscow,0.028909467455621302,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip454,AOI_7_Moscow,0.029003550295857987,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip118,AOI_7_Moscow,0.0291396449704142,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip981,AOI_7_Moscow,0.029381656804733727,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip363,AOI_7_Moscow,0.029971597633136095,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1314,AOI_7_Moscow,0.030050887573964496,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip699,AOI_7_Moscow,0.030179289940828403,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip938,AOI_7_Moscow,0.03024792899408284,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1265,AOI_7_Moscow,0.030287573964497043,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1013,AOI_7_Moscow,0.030289940828402365,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip696,AOI_7_Moscow,0.030319526627218936,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip810,AOI_7_Moscow,0.030345562130177514,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip851,AOI_7_Moscow,0.03081715976331361,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip154,AOI_7_Moscow,0.03085739644970414,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip255,AOI_7_Moscow,0.030902958579881658,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip427,AOI_7_Moscow,0.03094437869822485,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip386,AOI_7_Moscow,0.0310698224852071,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip430,AOI_7_Moscow,0.031131952662721892,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1351,AOI_7_Moscow,0.031223076923076923,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip256,AOI_7_Moscow,0.03146804733727811,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1144,AOI_7_Moscow,0.031544970414201186,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1200,AOI_7_Moscow,0.03162958579881657,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip504,AOI_7_Moscow,0.03172662721893491,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip319,AOI_7_Moscow,0.03185680473372781,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip383,AOI_7_Moscow,0.03201005917159763,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip83,AOI_7_Moscow,0.03209230769230769,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1229,AOI_7_Moscow,0.03213491124260355,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip234,AOI_7_Moscow,0.032179881656804736,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip252,AOI_7_Moscow,0.03219585798816568,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1089,AOI_7_Moscow,0.03221301775147929,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip431,AOI_7_Moscow,0.03222544378698225,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1058,AOI_7_Moscow,0.032297633136094676,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip182,AOI_7_Moscow,0.032359171597633136,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip914,AOI_7_Moscow,0.03237337278106509,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip464,AOI_7_Moscow,0.03238757396449704,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip202,AOI_7_Moscow,0.03249704142011834,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip700,AOI_7_Moscow,0.03261952662721893,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip68,AOI_7_Moscow,0.03266094674556213,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip552,AOI_7_Moscow,0.03271301775147929,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip522,AOI_7_Moscow,0.032924852071005914,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip175,AOI_7_Moscow,0.033026627218934915,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1244,AOI_7_Moscow,0.03312840236686391,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1124,AOI_7_Moscow,0.033588165680473375,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip354,AOI_7_Moscow,0.03360414201183432,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip732,AOI_7_Moscow,0.033663313609467456,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip668,AOI_7_Moscow,0.03370828402366864,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1292,AOI_7_Moscow,0.03371301775147929,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip590,AOI_7_Moscow,0.03387455621301775,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip349,AOI_7_Moscow,0.033894082840236685,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip621,AOI_7_Moscow,0.03408934911242604,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip517,AOI_7_Moscow,0.03422426035502959,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip780,AOI_7_Moscow,0.03427869822485207,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip789,AOI_7_Moscow,0.03431479289940828,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip229,AOI_7_Moscow,0.03433372781065089,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1029,AOI_7_Moscow,0.034363313609467455,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip777,AOI_7_Moscow,0.03456213017751479,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip855,AOI_7_Moscow,0.03467692307692308,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip404,AOI_7_Moscow,0.03470828402366864,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip315,AOI_7_Moscow,0.034745562130177515,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip669,AOI_7_Moscow,0.034788165680473375,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip551,AOI_7_Moscow,0.035018934911242604,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip532,AOI_7_Moscow,0.03503491124260355,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip659,AOI_7_Moscow,0.03514792899408284,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip419,AOI_7_Moscow,0.03518520710059172,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip585,AOI_7_Moscow,0.03524437869822485,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip335,AOI_7_Moscow,0.03535976331360947,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip744,AOI_7_Moscow,0.03538698224852071,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip984,AOI_7_Moscow,0.03548284023668639,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip511,AOI_7_Moscow,0.03549763313609468,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip421,AOI_7_Moscow,0.035624852071005915,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip624,AOI_7_Moscow,0.03568165680473373,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip150,AOI_7_Moscow,0.035914792899408285,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip695,AOI_7_Moscow,0.03595502958579882,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip405,AOI_7_Moscow,0.03600414201183432,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1149,AOI_7_Moscow,0.03607455621301775,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip449,AOI_7_Moscow,0.03609526627218935,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip62,AOI_7_Moscow,0.036182840236686394,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip422,AOI_7_Moscow,0.03625562130177515,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip478,AOI_7_Moscow,0.03641360946745562,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip528,AOI_7_Moscow,0.03641775147928994,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip208,AOI_7_Moscow,0.03643905325443787,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1290,AOI_7_Moscow,0.036510650887573964,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip342,AOI_7_Moscow,0.036611242603550295,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip816,AOI_7_Moscow,0.03665443786982248,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1349,AOI_7_Moscow,0.036662130177514796,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1307,AOI_7_Moscow,0.03675739644970414,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1161,AOI_7_Moscow,0.036771597633136095,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip527,AOI_7_Moscow,0.03678639053254438,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip909,AOI_7_Moscow,0.03680118343195266,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip389,AOI_7_Moscow,0.037092307692307695,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip116,AOI_7_Moscow,0.03721301775147929,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip137,AOI_7_Moscow,0.03722307692307692,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip631,AOI_7_Moscow,0.03724378698224852,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1304,AOI_7_Moscow,0.03725562130177515,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip215,AOI_7_Moscow,0.0373491124260355,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip434,AOI_7_Moscow,0.037519526627218934,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip949,AOI_7_Moscow,0.03771420118343195,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip612,AOI_7_Moscow,0.03773076923076923,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip483,AOI_7_Moscow,0.03782248520710059,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip169,AOI_7_Moscow,0.03788224852071006,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip565,AOI_7_Moscow,0.03792307692307692,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1228,AOI_7_Moscow,0.03792958579881657,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip865,AOI_7_Moscow,0.03795207100591716,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1010,AOI_7_Moscow,0.038320118343195264,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip956,AOI_7_Moscow,0.038392899408284026,1
SN5_roads_train_AOI_7_Moscow_PS-MS_chip819,AOI_7_Moscow,0.03860769230769231,2
SN5_roads_train_AOI_7_Moscow_PS-MS_chip910,AOI_7_Moscow,0.03897041420118343,3
SN5_roads_train_AOI_7_Moscow_PS-MS_chip706,AOI_7_Moscow,0.03906331360946746,4
SN5_roads_train_AOI_7_Moscow_PS-MS_chip1045,AOI_7_Moscow,0.039081065088757395,0
SN5_roads_train_AOI_7_Moscow_PS-MS_chip171,AOI_7_Moscow,0.03919230769230769,1
